ghi,air_temp,period_end,period
242,16,2025-07-08 14:45:00+00:00,PT15M
233,16,2025-07-08 15:00:00+00:00,PT15M
219,16,2025-07-08 15:15:00+00:00,PT15M
200,16,2025-07-08 15:30:00+00:00,PT15M
181,16,2025-07-08 15:45:00+00:00,PT15M
162,16,2025-07-08 16:00:00+00:00,PT15M
143,16,2025-07-08 16:15:00+00:00,PT15M
123,16,2025-07-08 16:30:00+00:00,PT15M
103,15,2025-07-08 16:45:00+00:00,PT15M
86,15,2025-07-08 17:00:00+00:00,PT15M
69,15,2025-07-08 17:15:00+00:00,PT15M
53,14,2025-07-08 17:30:00+00:00,PT15M
37,14,2025-07-08 17:45:00+00:00,PT15M
25,14,2025-07-08 18:00:00+00:00,PT15M
